name,country,location_city,website,employees,clutch_rating,min_project_size_usd,services,is_wp_specialist,revenue_usd,kaycore_fit_score,partnership_priority
Exceed IT,SA,"Pretoria, South Africa",,29,5.02,1000,"['35% Mobile App Development', '15% Web Development', '10% Custom Software Development', '5% E-Commerce Development', '5% UX/UI Design', '1% Web Design']",False,2436000.0,4,Medium
DRUM'N'CODE,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiI4MGJhMTA5MS0yYzk1LTQ3YzMtYjE3NC1iNTE5ODg3ODNjNTUiLCJwcm92aWRlcl9pZCI6MTE1NDM1OCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI1OTc1OCwicG9zaXRpb24iOjQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthV:oFYgWP8xG_9KDYXsgKYkygBlcWsNB8vnsxWPh2xs0rY,29,5.025,1000,"['30% Web Development', '30% Custom Software Development', '15% Web Design', '10% Mobile App Development']",False,2436000.0,4,Medium
Appunite,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiJmODY3MjA4NS1jNjg1LTRjNDYtOGVmZS0wYWU5YjY5ZTZmZGMiLCJwcm92aWRlcl9pZCI6MzMyMTgsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzc2MzYsInBvc2l0aW9uIjo1LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthV:eT_JFPV-hbfh2JKxqgb1TvsvTzRuUBfef3ueV4aybPI,29,4.921,10000,"['20% Web Development', '20% Custom Software Development', '10% E-Commerce Development', '10% Generative AI', '10% Low/No Code Development', '10% Web Design']",False,2436000.0,4,Medium
TKX Media,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiJmYThmYWYwZi0zYmY3LTQ5ZWYtOWVjMi02NDliN2RjNGEwZTkiLCJwcm92aWRlcl9pZCI6MjUzMTE5NCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM1MTI2MSwicG9zaXRpb24iOjYsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthV:ezi5cu54zzTtGfAQfGTIBDEqQnwJBG-bWiEwVM3M9HA,29,5.011,5000,"['40% Search Engine Optimization', '40% Web Design', '20% Advertising']",False,2436000.0,4,Medium
ZonkeTech,SA,"Durban, South Africa",,29,4.82,1000,"['70% Custom Software Development', '10% Web Development', '4% Application Testing', '4% E-Commerce Development', '2% IoT Development']",False,2436000.0,4,Medium
Phantom Digital,SA,"Umhlanga, South Africa",,29,5.01,1000,"['30% Mobile App Development', '10% Web Development', '10% Custom Software Development', '10% E-Commerce Development']",False,2436000.0,4,Medium
Arcade,SA,"Cape Town, South Africa",,29,5.01,1000,"['30% Branding', '20% Web Development', '20% Web Design', '10% Search Engine Optimization']",False,2436000.0,4,Medium
Designtalks,SA,"Sandton, South Africa",,29,5.02,1000,"['20% Web Development', '20% Branding', '20% UX/UI Design', '20% Web Design']",False,2436000.0,4,Medium
The Grow Collective,SA,"Cape Town, South Africa",,29,5.02,1000,"['20% Search Engine Optimization', '15% Pay Per Click', '10% Web Development', '10% Web Design']",False,2436000.0,4,Medium
Geniusee,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiJlN2JkZmRlNi0zOTI4LTRiY2ItOWRlZC05OWRjNWI5OGNkYjYiLCJwcm92aWRlcl9pZCI6MTUzOTkxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mjg5NjUxLCJwb3NpdGlvbiI6NywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthV:JSa4oQhNATuS9NNcL2evV2F8q_iUqyWQGDEoyM4D47A,14,5.067,50000,"['40% Web Development', '40% Custom Software Development', '10% Cloud Consulting & SI']",False,1176000.0,2,Medium
"TRIARE, LLC",SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiIxYTYzMjI1My0yOWM0LTQ2ZDQtYWEwOC1hNWZiZmZhMDNkMmUiLCJwcm92aWRlcl9pZCI6Njg3NjgxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM5ODU0LCJwb3NpdGlvbiI6OCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthV:udtW7tB5r7Ly0yN-pIKB611V_CwTqLVAP7w5wA9RsWU,29,4.937,10000,"['41% Mobile App Development', '35% Web Development', '12% UX/UI Design']",False,2436000.0,4,Medium
Arounda,SA,Completed projects in 19 countries,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiIwY2NlYzkyZi04ZGI5LTQwNWUtOGZkMS1jMGNiYjJiMmRhYjMiLCJwcm92aWRlcl9pZCI6MTE1MzA3MCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM3MzE4NywicG9zaXRpb24iOjksImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthV:KwRHy-X0ARAeF6ff-hALb1-FCHc3Kaz6Or6tdApgFc4,29,5.072,25000,"['30% Web Development', '30% UX/UI Design', '10% Branding']",False,2436000.0,4,Medium
Semantica Digital,SA,"Cape Town, South Africa",,29,4.51,5000,"['20% Web Development', '20% E-Commerce Development', '10% Search Engine Optimization', '10% UX/UI Design', '10% Web Design', '5% Branding']",False,2436000.0,4,Medium
Yobi Code,SA,"Randburg, South Africa",,29,4.51,5000,"['20% Web Development', '20% Custom Software Development', '10% E-Commerce Development', '10% UX/UI Design', '10% Web Design', '5% Application Testing']",False,2436000.0,4,Medium
Dev Technosys,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiIwNzNiNDE4MS05ZjU1LTQ5NTMtODc2ZS1jODBhNzQxZjA2MmMiLCJwcm92aWRlcl9pZCI6NDYzMzQsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNzc2ODUsInBvc2l0aW9uIjoxMCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthV:hJ7a8ZNkvG-eAzINf5BIUbkCfxoZf4rIOBMF52vjtDc,29,4.8201,10000,"['55% Blockchain', '35% Mobile App Development', '10% Web Development']",False,2436000.0,4,Medium
Rekos Agency,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiJiMjdhNzgxNC1lMzE2LTRjZWYtOTJiMy04YThhNzlhN2MyN2IiLCJwcm92aWRlcl9pZCI6MjA2NzA4NywiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI2NDIwMywicG9zaXRpb24iOjExLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthV:c2mSVarmsLgMKKNtjU-kXt0hBpfJ-Xua_FuDVMEzBEE,29,4.926,5000,"['30% Web Development', '30% Web Design', '20% UX/UI Design']",False,2436000.0,4,Medium
Appello Software,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiJhYTY5N2YyYi1mMDA5LTQ5ODktYTBlMS01ZWMzOWFhY2Q2OTMiLCJwcm92aWRlcl9pZCI6NTk1MDY2LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM2MTQyLCJwb3NpdGlvbiI6MTIsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthV:qoTtqGJynrfA3bhdEeHaO0-xMt-zCULsAo-MtGDWD-M,29,4.933,50000,"['55% Mobile App Development', '35% Custom Software Development', '10% Web Development']",False,2436000.0,4,Medium
Fanxy,SA,"Cape Town, South Africa",,29,5.012,1000,"['50% Web Design', '10% Web Development', '10% UX/UI Design']",False,2436000.0,4,Medium
Red Rabbit Media,SA,"Johannesburg, South Africa",,29,4.82,0,"['15% Web Design', '10% Web Development']",False,2436000.0,4,Medium
Read more,SA,South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiI2YWJjODM5Yi1kZWJiLTQxOWMtYTBhOC0yMDE1ZTJjMzFiOGUiLCJwcm92aWRlcl9pZCI6MjUxNjkxNSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM4MjQ2NywicG9zaXRpb24iOjEzLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthV:h9ctqfe8o5R1XvtZ4KWTX2iJ3Bueswo3Mw7QWbc4EE8,29,0.0,10000,"['20% Web Development', '20% AI Development', '20% Mobile App Development', '20% UX/UI Design']",False,2030000.0,2,Medium
ExpandX,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjMzZTljNGQzLWJjOTktNDRmNi1iMzk2LWNlZWIxZjgzZGYzMyIsImltcHJlc3Npb25faWQiOiIyZDc2MWEyYy0zOGQ1LTRlYmQtYTJjMi1kMDY0MjcyOTZjMDAiLCJwcm92aWRlcl9pZCI6NzMyNTA0LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg1MTMxLCJwb3NpdGlvbiI6MTQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthV:QdpT_qaNnwaZ25RnS_gPc533IPH9OW4QHdQb3Ejix6I,29,5.066,10000,"['30% Web Development', '20% E-Commerce Development', '10% Web Design']",False,2436000.0,4,Medium
Platinum Seed (Pty) Ltd,SA,"Cape Town, South Africa",,29,0.0,5000,"['20% Web Development', '20% Web Design', '10% Search Engine Optimization', '5% Branding', '5% Digital Strategy']",False,2030000.0,2,Medium
Edot Digital,SA,"Sandton, South Africa",,29,5.01,5000,"['15% Web Development', '15% E-Commerce Development', '15% Web Design', '10% Pay Per Click']",False,2436000.0,4,Medium
PixelTime,SA,"Johannesburg South, South Africa",,29,0.0,0,"['50% Web Development', '50% Web Design']",False,2030000.0,2,Medium
011 digital,SA,"Sandton, South Africa",,29,5.01,250000,"['20% Digital Strategy', '15% Web Development', '10% Custom Software Development', '10% Search Engine Optimization']",False,2436000.0,4,Medium
Bizco Tech South Africa,SA,"Pretoria, South Africa",,29,0.0,1000,"['20% Web Development', '20% Application Testing']",False,2030000.0,2,Medium
PrimeLogic,SA,"Cape Town, South Africa",,29,0.0,1000,"['40% Web Development', '30% Custom Software Development', '10% Search Engine Optimization', '10% Web Design']",False,2030000.0,2,Medium
SrsBsns,SA,"Germiston, South Africa",,29,0.0,0,"['35% Web Development', '30% Custom Software Development', '10% Search Engine Optimization', '5% Pay Per Click']",False,2030000.0,2,Medium
Kagiso Interactive,SA,"Durban, South Africa",,29,0.0,25000,"['30% Web Development', '30% Mobile App Development', '10% Search Engine Optimization', '10% Web Design']",False,2030000.0,2,Medium
iSimon Web Design and Development,SA,"Cape Town, South Africa",,29,0.0,1000,"['35% Web Design', '30% Web Development', '10% E-Commerce Development']",False,2030000.0,2,Medium
Simplr,SA,"Cape Town, South Africa",,29,0.0,5000,"['20% Branding', '15% Web Development', '15% Web Design', '5% E-Commerce Development']",False,2030000.0,2,Medium
Kingly Clark,SA,"Stellenbosch, South Africa",,29,0.0,1000,"['20% Web Development', '20% Custom Software Development', '20% UX/UI Design', '20% Web Design']",False,2030000.0,2,Medium
Studio112,SA,"Pretoria, South Africa",,112,0.0,0,"['25% Web Development', '25% Branding', '25% Web Design']",False,7840000.0,0,Medium
PYGIO,SA,"Johannesburg, South Africa",,29,0.0,10000,"['10% Web Development', '10% AI Development', '10% Application Testing', '10% Custom Software Development', '10% Generative AI', '10% IoT Development', '10% Mobile App Development', '10% UX/UI Design', '10% Web Design']",False,2030000.0,2,Medium
Empire Web (Pty)Ltd.,SA,"Brakpan, South Africa",,29,0.0,1000,"['70% Web Development', '30% Mobile App Development']",False,2030000.0,2,Medium
Blue Screen Media Marketing,SA,"Kloof, South Africa",,29,0.0,0,"['65% Web Development', '15% Search Engine Optimization']",False,2030000.0,2,Medium
Pytbyte Web and App Development,SA,"Malmesbury, South Africa",,29,0.0,1000,"['50% Web Development', '50% Mobile App Development']",False,2030000.0,2,Medium
Black Alsatian,SA,"Gqeberha, South Africa",,29,0.0,1000,['50% Web Development'],False,2030000.0,2,Medium
Daily Dose Marketing,SA,"George, South Africa",,29,0.0,0,"['50% Web Development', '50% Social Media Marketing']",False,2030000.0,2,Medium
Rocketsoft,SA,"Cape Town, South Africa",,29,0.0,1000,"['35% Mobile App Development', '25% Web Development', '15% Web Design']",False,2030000.0,2,Medium
Ignite Media (South Africa),SA,"Cape Town, South Africa",,29,0.0,1000,"['15% UX/UI Design', '10% Web Development', '10% Search Engine Optimization', '5% Digital Strategy', '5% Pay Per Click']",False,2030000.0,2,Medium
League Digital,SA,"Sandton, South Africa",,29,0.0,5000,"['20% Web Development', '20% Mobile App Development', '20% Search Engine Optimization']",False,2030000.0,2,Medium
Skywalk Innovations,SA,"Cape Town, South Africa",,29,5.01,10000,"['20% Web Development', '10% Custom Software Development', '10% Low/No Code Development']",False,2436000.0,4,Medium
Ravensdale Digital Services,SA,"Cape Town, South Africa",,50,0.0,1000,"['50% Web Development', '20% E-Commerce Development']",False,3500000.0,2,Medium
Philanthrosoft,SA,"Randburg, South Africa",,29,0.0,1000,"['80% Web Development', '20% Custom Software Development']",False,2030000.0,2,Medium
eTraverse,SA,"Sandton, South Africa",,38,5.02,1000,"['40% IT Staff Augmentation', '20% Web Development', '10% Custom Software Development', '10% Low/No Code Development']",False,3192000.0,4,Medium
Cosimo Web & Design,SA,"Johannesburg, South Africa",,29,0.0,1000,"['50% Web Development', '25% E-Commerce Development']",False,2030000.0,2,Medium
Bandelaweb,SA,"East London, South Africa",,29,0.0,1000,"['50% Web Development', '50% Web Design']",False,2030000.0,2,Medium
One Square Web,SA,"Sandton, South Africa",,29,0.0,1000,"['50% Web Development', '30% Search Engine Optimization', '20% Advertising']",False,2030000.0,2,Medium
Konten,SA,"Cape Town, South Africa",,29,0.0,1000,"['40% Web Development', '40% UX/UI Design', '10% Web Design']",False,2030000.0,2,Medium
Fishgate Advertising,SA,"Cape Town, South Africa",,29,0.0,5000,"['20% Web Development', '20% Branding', '20% UX/UI Design', '20% Web Design']",False,2030000.0,2,Medium
Online By Digital,SA,"Midrand, South Africa",,25,0.0,5000,"['45% Web Development', '5% Cloud Consulting & SI', '5% Pay Per Click', '5% Search Engine Optimization', '5% Web Design']",False,1750000.0,2,Medium
Hamba | Mobile App Developers,SA,"Sandton, South Africa",,29,0.0,1000,"['40% Mobile App Development', '30% Web Development', '30% E-Commerce Development']",False,2030000.0,2,Medium
DVTNot yet reviewed,SA,"Cape Town, South Africa",,18,0.0,10000,"['20% Web Development', '20% Application Testing', '20% Custom Software Development', '20% IT Staff Augmentation']",False,1260000.0,0,Medium
Codilation,SA,"Knysna, South Africa",,29,0.0,1000,"['50% Web Development', '10% Custom Software Development', '10% Mobile App Development', '10% UX/UI Design', '10% Web Design']",False,2030000.0,2,Medium
KB Alpha,SA,"Pinetown, South Africa",,29,0.0,5000,"['50% Web Development', '50% Mobile App Development']",False,2030000.0,2,Medium
HowdyPress,SA,"Cape Town, South Africa",,29,0.0,0,"['50% Web Development', '50% E-Commerce Development']",False,2030000.0,2,Medium
insync with tornado,SA,"eMalahleni, South Africa",,29,0.0,1000,"['50% Web Development', '25% Customs brokerage', '25% Web Design']",False,2030000.0,2,Medium
Wolfe&Co.,SA,"Cape Town, South Africa",,29,0.0,1000,"['25% Web Development', '25% Web Design', '10% Branding', '10% Search Engine Optimization', '5% Digital Strategy']",False,2030000.0,2,Medium
Runninghill software development,SA,"Roodepoort, South Africa",,29,0.0,0,"['35% Web Development', '35% Custom Software Development', '10% Application Testing']",False,2030000.0,2,Medium
Coherent Solutions,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiIyNWY0YzllZS05NTI4LTRhODQtYmVlMS01NDI5NjQ5ZjM3MmEiLCJwcm92aWRlcl9pZCI6ODI0NDksImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjozNDgyODIsInBvc2l0aW9uIjoxLCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthe:gS3wozktOEtCeHM51mV-00wHJ5XJFu2At-ufIf-sIkc,14,4.73,50000,"['30% AI Development', '15% Web Development', '10% Cloud Consulting & SI']",False,1176000.0,2,Medium
Proven,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiI3Zjk5ODljZi1iOWQzLTQ2OTMtYjcwNi03NzY4NDRlMTFhZGIiLCJwcm92aWRlcl9pZCI6MzUwNTgwLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM3OTU4LCJwb3NpdGlvbiI6MiwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthe:Ed9wo4nUTdB8WqSAN1lFga46fS2ij5VJ6RdmNip-HjA,29,4.912,25000,"['25% Web Development', '25% Web Design', '10% Custom Software Development', '10% UX/UI Design']",False,2436000.0,4,Medium
Storm Brain,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiJmYWZmYjJlOS02MzQ2LTRiM2UtYjAyZi1hYmQ5ZjUwMDhhNmQiLCJwcm92aWRlcl9pZCI6MTQ0MzUyLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MzAzNTk5LCJwb3NpdGlvbiI6MywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthe:CqpULMEU6jBhSX6XtNYlAMKK4aKABhGhZZlNh7zpcDM,29,5.0124,10000,"['40% Web Design', '20% Web Development', '10% E-Commerce Development', '10% Pay Per Click', '10% Search Engine Optimization']",False,2436000.0,4,Medium
Sikadi Tech,SA,"Cape Town, South Africa",,29,0.0,1000,"['40% Web Development', '10% Branding', '10% Mobile App Development', '10% Web Design', '5% Digital Strategy', '5% UX/UI Design']",False,2030000.0,2,Medium
Flow Communications,SA,"Johannesburg, South Africa",,29,0.0,0,"['25% Web Development', '25% Web Design', '10% Branding']",False,2030000.0,2,Medium
DRUM'N'CODE,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiJkNWM0NDc0NC02OWVhLTQ3MDMtYWRhNi04NzZkZWVmZDAxNmUiLCJwcm92aWRlcl9pZCI6MTE1NDM1OCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjI1OTc1OCwicG9zaXRpb24iOjQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthe:mi1b-5ETIIu1a_MxCylnJ92O7biw5Blu3dOkDbSIXB0,29,5.025,1000,"['30% Web Development', '30% Custom Software Development', '15% Web Design', '10% Mobile App Development']",False,2436000.0,4,Medium
Appunite,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiIyNDA2MjM3OC03N2YzLTQ5N2MtYmU4My00MDRjZTMzOTBmZmQiLCJwcm92aWRlcl9pZCI6MzMyMTgsImZlYXR1cmVkX2xpc3RpbmdfaWQiOjIsImZlYXR1cmVkX3Bvc2l0aW9uX2lkIjoyMzc2MzYsInBvc2l0aW9uIjo1LCJpc19zcG90bGlnaHQiOmZhbHNlfQ:1vsthe:0B9dkyeJM-EXU8LchWW63-18zVSMjEApavxKLdKyh8U,29,4.921,10000,"['20% Web Development', '20% Custom Software Development', '10% E-Commerce Development', '10% Generative AI', '10% Low/No Code Development', '10% Web Design']",False,2436000.0,4,Medium
TKX Media,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiJlOWJmN2VjOS00NGQxLTQ1NWEtYWE2My04MzU0OGIwZGE1NDMiLCJwcm92aWRlcl9pZCI6MjUzMTE5NCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM1MTI2MSwicG9zaXRpb24iOjYsImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthe:B5n4cfmsmAAtcwetrIW19OVj-afEciMcis2-8TA5jqw,29,5.011,5000,"['40% Search Engine Optimization', '40% Web Design', '20% Advertising']",False,2436000.0,4,Medium
DiginamiX,SA,"Johannesburg, South Africa",,29,0.0,1000,"['15% Web Development', '15% Branding', '15% Pay Per Click', '15% Search Engine Optimization', '10% Mobile App Development']",False,2030000.0,2,Medium
WebFree.co.za,SA,"Bloemfontein, South Africa",,29,0.0,1000,"['40% Web Development', '40% Web Design', '10% Mobile App Development']",False,2030000.0,2,Medium
Southern Sons Group,SA,"Kempton Park, South Africa",,29,0.0,25000,"['40% Web Development', '40% Web Design', '20% Search Engine Optimization']",False,2030000.0,2,Medium
WDS Creative,SA,"Sandton, South Africa",,29,0.0,0,"['40% Web Development', '5% Branding', '5% Search Engine Optimization']",False,2030000.0,2,Medium
Pulacache,SA,"Roodepoort, South Africa",,29,0.0,1000,"['45% Web Development', '35% Web Design', '20% Graphic Design']",False,2030000.0,2,Medium
Geniusee,SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiJhNDYwNTU5OC05ZWY3LTRjYTItYWY0Ny1lNDhkN2MzY2EyNzgiLCJwcm92aWRlcl9pZCI6MTUzOTkxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mjg5NjUxLCJwb3NpdGlvbiI6NywiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthe:vkjuUCy0dLgNddHzm1SIkn9o0dPogFaPnnCRhKnYTNc,29,5.067,50000,"['40% Web Development', '40% Custom Software Development', '10% Cloud Consulting & SI']",False,2436000.0,4,Medium
"TRIARE, LLC",SA,Serves South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiJhNTBmOTQxNy01YTMzLTRiOWEtYTZkYy1kY2EzNmI3YzJhNTQiLCJwcm92aWRlcl9pZCI6Njg3NjgxLCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6MjM5ODU0LCJwb3NpdGlvbiI6OCwiaXNfc3BvdGxpZ2h0IjpmYWxzZX0:1vsthe:3H4_mHAUm97g1ZC4LXv9u-r4XwaOXkbUJG-ADEUmBO4,29,4.937,10000,"['41% Mobile App Development', '35% Web Development', '12% UX/UI Design']",False,2436000.0,4,Medium
Arounda,SA,South Africa,https://ppc.clutch.co/ppc/click/%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjY5NzdlNzkwLWFmYzAtNDA4Mi05MjA2LTIwYTdhMDA4NWFmOSIsImltcHJlc3Npb25faWQiOiIwNWEwY2RmMC1mZjA0LTQ2YzYtYmNhNC05M2VlNjljNDZlZTIiLCJwcm92aWRlcl9pZCI6MTE1MzA3MCwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM3MzE4NywicG9zaXRpb24iOjksImlzX3Nwb3RsaWdodCI6ZmFsc2V9:1vsthe:bZBHPSwMyIpa_X3bOlBvcdyufpmjyN4UXr0EYbCqVwg,29,5.072,25000,"['30% Web Development', '30% UX/UI Design', '10% Branding']",False,2436000.0,4,Medium
WIthNova Blink Digital Marketing,SA,"Johannesburg, South Africa",,29,0.0,1000,"['20% Web Development', '20% Search Engine Optimization', '15% UX/UI Design', '10% E-Commerce Development']",False,2030000.0,2,Medium
XPNDIT DIGITAL,SA,"Sandton, South Africa",,29,0.0,1000,"['15% Web Development', '15% Branding']",False,2030000.0,2,Medium
